,text,token
133,"  File ""/Google App Engine/google/appengine/tools/dev_appserver.py"", line 616, in Dispatch","['File', '""/Google App Engine/google/appengine/tools/dev_appserver.py""', ',', 'line', '616', ',', 'in', 'Dispatch']"
134,    base_env_dict=base_env_dict),"['base_env_dict', '=', 'base_env_dict', ')']"
135,"  File ""/Google App Engine/google/appengine/tools/dev_appserver.py"", line 3120, in Dispatch","['File', '""/Google App Engine/google/appengine/tools/dev_appserver.py""', ',', 'line', '3120', ',', 'in', 'Dispatch']"
136,    self._module_dict),"['self', '.', '_module_dict', ')']"
137,"  File ""/Google App Engine/google/appengine/tools/dev_appserver.py"", line 2972, in ExecuteCGI","['File', '""/Google App Engine/google/appengine/tools/dev_appserver.py""', ',', 'line', '2972', ',', 'in', 'ExecuteCGI']"
138,"    env, infile, outfile)","['env', ',', 'infile', ',', 'outfile', ')']"
139,"  File ""/Google App Engine/google/appengine/ext/go/__init__.py"", line 399, in execute_go_cgi","['File', '""/Google App Engine/google/appengine/ext/go/__init__.py""', ',', 'line', '399', ',', 'in', 'execute_go_cgi']"
140,    GO_APP.make_and_run(),['GO_APP.make_and_run()']
141,"  File ""/Google App Engine/google/appengine/ext/go/__init__.py"", line 362, in make_and_run","['File', '""/Google App Engine/google/appengine/ext/go/__init__.py""', ',', 'line', '362', ',', 'in', 'make_and_run']"
142,    wait_until_go_app_ready(self.proc.pid),"['wait_until_go_app_ready', '(', 'self', '.', 'proc', '.', 'pid', ')']"
143,"  File ""/Google App Engine/google/appengine/ext/go/__init__.py"", line 285, in wait_until_go_app_ready","['File', '""/Google App Engine/google/appengine/ext/go/__init__.py""', ',', 'line', '285', ',', 'in', 'wait_until_go_app_ready']"
144,    raise Exception('unable to start ' + GO_APP_NAME),"['raise', 'Exception', '(', 'unable', 'to', 'start', '+', 'GO_APP_NAME', ')']"
145,Exception: unable to start _go_app,"['Exception', ':', 'unable', 'to', 'start', '_go_app']"
146,"INFO     2011-10-07 20:01:13,531 dev_appserver.py:4247] ""GET /favicon.ico HTTP/1.1"" 500 -","['INFO', '2011', '-', '10', '-', '07', '20', ':', '01', ':', '13', ',', '531', 'dev_appserver', '.', 'py', ':', '4247', ']', '""GET /favicon.ico HTTP/1.1""', '500', '-']"
