,PostId,Body,ParentId
86,40000860,"You could create a Docker container from the distinct OS you need for your executable, and map a volume to your src directory. Run the container and make the executable from within the container.  You end up with a binary that you can run on the distinct OS.
",35997995
87,44757772,"Here a solution to make cross-compile super easy even with CGO.

I stumbled upon it recently after wasting a lot of time getting a new windows build server to build my Go app.
Now I just compile it on my Mac and will create a Linux build server with it:

https://github.com/karalabe/xgo

Many thanks to Péter Szilágyi alias karalabe for this really great package!

How to use:


have Docker running
go get github.com/karalabe/xgo
xgo --targets=windows/amd64 ./


There are lots more options!
",35997995
88,35320463,"You can simply use type assertion to obtain the value stored in an interface, e.g.

if isPointerToSlice(val) {
    var result []interface{}
    result = *val.(*[]interface{})
    fmt.Println(result)
} else {
    fmt.Println(""Not *[]interface{}"")
}


The type of the value stored in the interface as you claim is pointer to []interface{}, which is *[]interface{}. The result of the type assertion will be a pointer, just dereference it to get the slice []interface{}.

Using short variable declaration:

result := *val.(*[]interface{}) // type of result is []interface{}


Try it on the Go Playground.



Also your attempt also works:

slice, worked := reflect.ValueOf(val).Elem().Interface().([]interface{})
fmt.Println(slice, worked)


Here's the edited the Playground example which proves your solution works.

But using reflection is unnecessary (as it can be done with type assertion).

Also note that *[]interface{} and *[]someOtherType are 2 different types and you can't obtain a value of *[]interface{} if there is something else in val.
",35320357
89,35321504,"If you just want to convert a slice to []interface{} you can use something like this:

func sliceToIfaceSlice(val interface{}) []interface{} {
    rf := reflect.Indirect(reflect.ValueOf(val)) // skip the pointer
    if k := rf.Kind(); k != reflect.Slice && k != reflect.Array {
        // panic(""expected a slice or array"")
        return nil
    }
    out := make([]interface{}, rf.Len())
    for i := range out {
        out[i] = rf.Index(i).Interface()
    }
    return out
}


playground
",35320357
90,35321977,"Icza's answer is great and will work especially if you can't know for sure you are getting an interface slice, however if you don't want to bother with the reflect package at all and want to keep imported code low, you can use type switching to obtain the same functionality using only built-in methods.

Using this method, you can shorten your code to just:

package main

import (
    ""fmt""
)

func main() {
    s := []interface{}{""one"", 2}
    p := &s

    do(p)
}

func do(val interface{}) {
    switch val.(type){
    case *[]interface{}:
        var result []interface{}
        result = *val.(*[]interface{})
        fmt.Println(result)
    }
}


Playground:  http://play.golang.org/p/DT_hb8JcVt

The downside is if you don't know the exact type of slice you are receiving beforehand, then this will not work unless you list all possible types for handling and assertion.
",35320357
91,37602873,"
  func Sprintf(format string, a ...interface{}) string
  
  Sprintf formats according to a format specifier and returns the resulting string.


mt.Println(fmt.Sprintf(""SELECT * FROM mytable WHERE mycolumn LIKE 'camel%'""))

//Output:
//SELECT * FROM mytable WHERE mycolumn LIKE 'camel%!'(MISSING)
//Ofc postgres will complain


You do not need fmt.Sprintf in this case.

rows, err := db.Query(""SELECT * FROM mytable WHERE mycolumn LIKE 'camel.%'"")


works fine.

But if you really need to use fmt.Sprintf you must escape '%' with '%%'

rows, err := db.Query(fmt.Sprintf(""SELECT * FROM mytable WHERE mycolumn LIKE 'camel.%%'""))

",37602726
92,29317411,"I suspect this is a bug with the Go playground. When I compile and run this program on my machine, it yields the expected output. A bug report pertaining this issue has been filed.
",29316958
93,29318406,"You are being inconsistent in your print destination.

stdout: fmt.Println

stderr: println


Write to the same print destination.

package main

import ""fmt""

var z = 1

func main() {

    defer increaseZ(10)
    defer fmt.Println(""z ="", increaseZ(20), ""Deferred Value 1"")
    defer fmt.Println(""z ="", increaseZ(30), ""Deferred Value 2"")

    fmt.Println(""z ="", z, ""Main Value"")
}

func increaseZ(y int) int {
    z += y
    fmt.Println(""z ="", z, ""Inside Increase Function"")
    return z
}


Output:

z = 21 Inside Increase Function
z = 51 Inside Increase Function
z = 51 Main Value
z = 51 Deferred Value 2
z = 21 Deferred Value 1
z = 61 Inside Increase Function


or,

package main

import (
    ""fmt""
    ""os""
)

var z = 1

func main() {

    defer increaseZ(10)
    defer fmt.Fprintln(os.Stderr, ""z ="", increaseZ(20), ""Deferred Value 1"")
    defer fmt.Fprintln(os.Stderr, ""z ="", increaseZ(30), ""Deferred Value 2"")

    fmt.Fprintln(os.Stderr, ""z ="", z, ""Main Value"")
}

func increaseZ(y int) int {
    z += y
    println(""z ="", z, ""Inside Increase Function"")
    return z
}


Output:

z = 21 Inside Increase Function
z = 51 Inside Increase Function
z = 51 Main Value
z = 51 Deferred Value 2
z = 21 Deferred Value 1
z = 61 Inside Increase Function

",29316958
94,29318417,"It's not about deferred evaluations. It's about printing. println function documented for completeness but are not guaranteed to stay in the language at all. Also Stdout and Stderr merged in one stream on Playground by design.
If you use fmt.Println(...) everywhere http://play.golang.org/p/PU3hxHCazA
or explicitly define  fmt.Fprintln(os.Stdout, ... http://play.golang.org/p/OQpOQR2vm0 things would work as expected.
",29316958
95,15774060,"You have to surround the right side of the == with parenthesis. Otherwise go will think that the '{' is the beginning of the 'if' block. The following code works fine:

package main

import ""fmt""

type Auth struct {
    Username    string
    Password    string
}

func main() {
    auth := Auth { Username : ""abc"", Password : ""123"" }
    if auth == (Auth {Username: ""abc"", Password: ""123""}) {
        fmt.Println(auth)
    }
}

// Output: {abc 123}

",15773969
96,33373720,"This is due to a bug in Go 1.4.  Fixed in 1.5.

https://golang.org/issue/10303
",31926976
97,34477118,"The problem is that you're embedding both CreatedBy and UpdatedBy into Event, so calls to Event.By are ambiguous and not allowed (you'd have to be able to specify Event.CreatedBy.By and Event.UpdatedBy.By explicitly to disambiguate the two fields).

The solution, most likely, would be to not embed the types, but actually create a struct with explicit fields:

type Event struct {
    CreatedBy CreatedBy
    UpdatedBy UpdatedBy
}


gorm should now know how to disambiguate the two columns.

Of course if you're only going to embed By into CreatedBy and UpdatedBy for the purposes of column mapping then you shouldn't need to declare new structs:

type By struct {
    ByID sql.NullInt64
    By *User
}

type Event struct {
    CreatedBy By
    UpdatedBy By
}

",34462118
98,45872626,"Instead of doing a range over the channel, your first select case should be from that channel, with the whole thing inside an infinite loop.

func BatchEvents(inChan <-chan *Event) <-chan *Event {
    batchSize := 10
    comboEvent := Event{}
    go func() {
        defer close(out)
        i = 0
        for {
            select {
            case event, ok := <-inChan:
                if !ok {
                    return
                }
                comboEvent.data = append(comboEvent.data, event.data)
                i++
                if i == batchSize {
                    out <- &comboEvent
                    // reset for next batch
                    comboEvent = Event{}
                    i = 0
                }
            case <-time.After(5 * time.Second):
                // process whatever we have seen so far if the batch size isn't filled in 5 secs
                if i > 0 {
                    out <- &comboEvent
                }
                // stop after
                return
            }
        }
    }()
    return out
}

",45872441
99,19757754,"You can use t.Log() to log information about the test case -- go will show that output if the test case fails or if you run go test -v

You can also assert certain state within the test using panics -- if a test panics, you will see the trace in your console. 
",19757462
100,19758842,"I don't know if you'd want to check in code with this in it, but for one-off debugging, PrintStack might help. http://golang.org/pkg/runtime/debug/#PrintStack
",19757462
101,39260108,"Oddly enough, you have to double-click the selected file, so that the go code is visible in the code editor. Only after doing this do commands such as ""build"" and ""install"" operate on the expected file. So although the file may be appear to be selected on the left hand navigation, unless it is actually loaded in the code editor it is not selected.
",39260088
102,35931797,"It is for the timeout based on SetWriteDeadline. If it times out and had written some bytes you know how many were written.
",35931691
103,35932130,"
  Package io

import ""io"" 

  
  type Writer

type Writer interface {
        Write(p []byte) (n int, err error)
}

  
  Writer is the interface that wraps the basic Write method.
  
  Write writes len(p) bytes from p to the underlying data stream. It
  returns the number of bytes written from p (0 <= n <= len(p)) and any
  error encountered that caused the write to stop early. Write must
  return a non-nil error if it returns n < len(p). Write must not modify
  the slice data, even temporarily.
  
  Implementations must not retain p.
  
  Package net
  
  import ""net""
  
  type Conn

type Conn interface {
        // Read reads data from the connection.
        // Read can be made to time out and return a Error with Timeout() == true
        // after a fixed time limit; see SetDeadline and SetReadDeadline.
        Read(b []byte) (n int, err error)

        // Write writes data to the connection.
        // Write can be made to time out and return a Error with Timeout() == true
        // after a fixed time limit; see SetDeadline and SetWriteDeadline.
        Write(b []byte) (n int, err error)

        // Close closes the connection.
        // Any blocked Read or Write operations will be unblocked and return errors.
        Close() error

        // LocalAddr returns the local network address.
        LocalAddr() Addr

        // RemoteAddr returns the remote network address.
        RemoteAddr() Addr

        // SetDeadline sets the read and write deadlines associated
        // with the connection. It is equivalent to calling both
        // SetReadDeadline and SetWriteDeadline.
        //
        // A deadline is an absolute time after which I/O operations
        // fail with a timeout (see type Error) instead of
        // blocking. The deadline applies to all future I/O, not just
        // the immediately following call to Read or Write.
        //
        // An idle timeout can be implemented by repeatedly extending
        // the deadline after successful Read or Write calls.
        //
        // A zero value for t means I/O operations will not time out.
        SetDeadline(t time.Time) error

        // SetReadDeadline sets the deadline for future Read calls.
        // A zero value for t means Read will not time out.
        SetReadDeadline(t time.Time) error

        // SetWriteDeadline sets the deadline for future Write calls.
        // Even if write times out, it may return n > 0, indicating that
        // some of the data was successfully written.
        // A zero value for t means Write will not time out.
        SetWriteDeadline(t time.Time) error
}

  
  Conn is a generic stream-oriented network connection.
  
  Multiple goroutines may invoke methods on a Conn simultaneously.
  
  func (*IPConn) Write

func (c *IPConn) Write(b []byte) (int, error)

  
  Write implements the Conn Write method.


It's an implementation of the io.Writer interface. Write writes len(p) bytes from p to the underlying data stream. It returns the number of bytes (n) written from p (0  error (err) encountered that caused the write to stop early.

In particular, for the net.Conn interface, func (*IPConn) Write writes data to the connection. Write can be made to time out and return a Error with Timeout() == true after a fixed time limit; see SetDeadline and SetWriteDeadline.
",35931691
104,29997262,"Rule #1 of fightclub, err Go, check your errors.

That being said, the format for time parsing is defined in the documentation (scroll down to constants).

For your specific question, the format is 1/_2/2006, 15:04:05.

playground
",29997234
105,27166526,"Create structs with bson tags and use mgo's Find().All().
And if you need an JSON output, use encoding/json package and MarshalIndent() function:

package main

import (
    ""encoding/json""
    ""fmt""
    ""gopkg.in/mgo.v2""
    ""gopkg.in/mgo.v2/bson""
    ""log""
)

type City struct {
    ID     bson.ObjectId `bson:""_id,omitempty"" json:""-""`
    Name   string        `bson:""City""`
    Region []Place       `bson:""region""`
}

type Place struct {
    RegionID  string `bson:""regionid""`
    HistPlace string `bson:""historical_place""`
}

func main() {
    session, err := mgo.Dial(""127.0.0.1"")
    if err != nil {
        panic(err)
    }
    defer session.Close()

    c := session.DB(""db"").C(""myplaces"")

    var cities []City
    err = c.Find(nil).All(&cities)
    if err != nil {
        log.Fatal(err)
    }

    out, err := json.MarshalIndent(cities, "" "", "" "")
    if err != nil {
        log.Fatal(err)
    }
    fmt.Println(""Result:"", string(out))
}

",27165692
106,40118881,"It shouldn't be a driver for any language rather than Go because as you say it's embedded e.i. it works like a Go library that just do data manipulation over a file.

What I know for sure there's HTTP or other network protocols wrappers on top of BoltDB, for example: https://github.com/skyec/boltdb-server and even with Raft: https://github.com/hashicorp/raft-boltdb. As you may see it's pretty easy create your own network layer, I've been thinking in do my own.

Maybe this's not your answer, but it's too big for a comment :)
",40104463
107,8601792,"You can use Key as a property in the entity: http://code.google.com/appengine/docs/go/datastore/reference.html

Something like this (I don't know Go so bear with me):

type Employee struct {
    Name     string
    Boss     *Key
}

employee := Employee{
    Name:     ""John Doe"",
    Boss:     key    // a key to some other entity
}

",8596084
108,8620918,"Peter, you were definitely on the right track.  I think I've figured this out.  I haven't really tested this, but it appears to be right in the datastore viewer. What I have right now looks like this (ignoring error checking for the example): 

type Boss struct {
    Name, Uuid string
}

type Employee struct {
    Name, Uuid string,
    Boss *datastore.Key
}

boss := &Boss {
    Name:  ""Pointy Haired Boss"",
    Uuid:  >,
}

dilbert := &Employee {
    Name: ""Dilbert"",
    Uuid: >,
    boss: nil,
}

datastore.Put(context, datastore.NewIncompleteKey(context, ""Boss"", nil), bossman)
query := datastore.NewQuery(""Boss"").Filter(""Uuid ="", bossMan)
for t := query.Run(ctx); ; {
    var employee Employee
    key, err := t.Next(&employee)
    if err == datastore.Done {
        break
    }
    if err != nil {
        fmt.Fprintf(w, ""Error %s"", err)
    }
    dilbert.Boss = key
}
datastore.Put(context, datastore.NewIncompleteKey(context, ""Employee"", nil), dilbert)

",8596084
109,23068455,"I am trying to do the same but the only projects that gave me a good performance to cache data was the binary tree https://github.com/stathat/treap m which supported more than 1 millons of nodes on memory in one machine Ubuntu 12.0.4 LTS with 8 GB memory. Furthermore,  it was fast loading and searching data.

Other projects that I tested was LMDB but not support many nodes on memory, kv, go-cache and goleveldb but no one was as faster to recovery data from memory that treap. 
",23067500
110,25945832,"Maybe using a custom http.HandlerFunc would be easier:

Except in your case, your func would be the http.ServeFile one, for serving just one file.

See for instance ""Go Web Applications: Serving Static Files"":


  Add the following below your home handler (see below):


http.HandleFunc(""/static/"", func(w http.ResponseWriter, r *http.Request) {
    http.ServeFile(w, r, r.URL.Path[1:])
})



  This is using the net/http package’s ServeFile function to serve our content.
  Effectively anything that makes a request starting with the /static/ path will be handled by this function.
  One thing I found I had to do in order for the request to be handled correctly was trim the leading ‘/’ using:


r.URL.Path[1:]


Actually, do not do that.
This won't be possible in Go 1.6, as sztanpet comments, with commit 9b67a5d:


  If the provided file or directory name is a relative path, it is
  interpreted relative to the current directory and may ascend to parent
  directories.
  If the provided name is constructed from user input, it should be sanitized before calling ServeFile.
  As a precaution, ServeFile will reject requests where r.URL.Path contains a "".."" path element.


That will protect against the following ""url"":

/../file
/..
/../
/../foo
/..\\foo
/file/a
/file/a..
/file/a/..
/file/a\\..

",25945538
111,37256393,"Maybe I missed something here, but after a lot of confused searching, I put this together:

...

func downloadHandler(w http.ResponseWriter, r *http.Request) {
        r.ParseForm()
        StoredAs := r.Form.Get(""StoredAs"") // file name
        data, err := ioutil.ReadFile(""files/""+StoredAs)
        if err != nil { fmt.Fprint(w, err) }
        http.ServeContent(w, r, StoredAs, time.Now(),   bytes.NewReader(data))
}


...

Where downloadHandler is invoked as part of a simple upload and download server:

func main() {
              http.HandleFunc(""/upload"", uploadHandler)
              http.HandleFunc(""/download"", downloadHandler)
              http.ListenAndServe("":3001"", nil)
}   


Works fine with Firefox and Chrome. Doesn't even need a file type.
",25945538
112,43114407,"You could use http.StripPrefix

Like this: 

http.Handle(""/hello/"", http.StripPrefix(""/hello/"",http.FileServer(http.Dir(""static""))))

",25945538
113,30213864,"Use the special ""comma, ok"" form which tells if the key was found in the map. Go Spec: Index Expressions:


  An index expression on a map a of type map[K]V used in an assignment or initialization of the special form

v, ok = a[x]
v, ok := a[x]
var v, ok = a[x]

  
  yields an additional untyped boolean value. The value of ok is true if the key x is present in the map, and false otherwise.


So in your code:

type Hello struct{}
structMap := map[string]Hello{}
if j, ok := structMap[""example""]; !ok {
    // ""example"" is not in the map
}

",30213739
114,28262843,"package main

import (
    ""bufio""
    ""fmt""
    ""net/http""
    ""strings""
)

func main() {
    rawCookies := ""cookie1=value1;cookie2=value2""
    rawRequest := fmt.Sprintf(""GET / HTTP/1.0\r\nCookie: %s\r\n\r\n"", rawCookies)

    req, err := http.ReadRequest(bufio.NewReader(strings.NewReader(rawRequest)))

    if err == nil {
        cookies := req.Cookies()
        fmt.Println(cookies)
    }
}


Playground
",28262376
115,33926065,"A bit shorter version

package main

import (
    ""fmt""
    ""net/http""
)

func main() {
    rawCookies := ""cookie1=value1;cookie2=value2""

    header := http.Header{}
    header.Add(""Cookie"", rawCookies)
    request := http.Request{Header: header}

    fmt.Println(request.Cookies()) // [cookie1=value1 cookie2=value2]
}


http://play.golang.org/p/PLVwT6Kzr9
",28262376
116,12334902,"Variadic functions receive the arguments as a slice of the type. In this case your function receives a []interface{} named args. When you pass that argument to fmt.Sprintf, you are passing it as a single argument of type []interface{}. What you really want is to pass each value in args as a separate argument (the same way you received them). To do this you must use the ... syntax.

str := fmt.Sprintf(format, args...)


This is also explained in the Go specification here.
",12334697
117,25084057,"As you've mentioned in the comments, you'll need to use the = operator in order to assign to a variable you've already declared. The := operator is used to simultaneously declare and assign a variable. The two are the same:

var x int
x = 5
//is the same as
x := 5


This solution will at least compile:

package main

func myfunc() (int, int) {
    return 1, 1
}

func main() {
    var b int
    a := make([]int, 1)
    a[0], b = myfunc()
    a[0] = b
}


To answer your question, I don't think there is a way to simultaneously use an undeclared and a declared variable when returning multiple values. That would be trying to use two different operators simultaneously.

Edit: just saw your example from the code that compiles, so it appears you're already familiar with go's assignment operators. I'll leave the example up anyway.
",25083235
118,42949912,"If you want two identical servers connecting to their local MySQL instances, you need a way of deciding which one is the production server. There are a number of solutions for that, including


Setting up a reverse proxy, as you mention, but then, your proxy
itself becomes a SPOF,
Using a floating IP, also known as a failover
IP, but this only works if your host supports it. Cloud providers
typically support them, as well as some bare metal server providers.


There is nothing specific to Go as far as I know.
",42946855
119,39659996,"Declare field Data in struct Sample as interface{}:

type Sample struct {
    Temppath string
    Data     interface{}
}


The type Sample then can also be used in other controllers as placeholder of any data which is going to be passed to template.
",39655389
120,18953917,"Unmarshal unmarshals XML to a struct. It is not called XPath because you cannot do what you want with Unmarshal.

Either unmarshal into a larger struct and iterate until id==3 as you suggested. (Not sure why you say this is inefficient. And I doubt that you measured the cost of doing before claiming inefficiency).

Or: Parse the XML manually with xml.Decoder and processing the Tokens yourself.
",18949564
121,37498813,"To change the type of an interface into its rightful type, you can use type assertions:

package main

import r ""reflect""

type A struct {
    Name string
}

func main() {
    // No pointer
    aa := A{""name""}
    var ii interface{} = aa

    bb := ii.(A)
    // main.A

    // Pointer
    a := &A{""name""}
    var i interface{} = a

    b := *i.(*A)
    // main.A

    c := i.(*A)
    // *main.A

    d := r.Indirect(r.ValueOf(i)).Interface().(A)
    // main.A
}


Playground 1

When using type assertions, you have to know the underlying type of your interface. In Go, there is no way to use type assertion with a dynamic type. reflect.Type is not a type, it's an interface representing a type. So no, you can't use it this way.

If you have several type possibilities, the solution is the type switch:

package main

import ""fmt""

type TypeA struct {
    A string
}

type TypeB struct {
    B string
}

func doSomethingA(t TypeA) {
    fmt.Println(t.A)
}

func doSomethingB(t TypeB) {
    fmt.Println(t.B)
}

func doSomething(t interface{}) {
    switch t := t.(type) {
    case TypeA:
        doSomethingA(t)
    case TypeB:
        doSomethingB(t)
    default:
        panic(""Unrecognized type"")
    }
}

func main() {
    a := TypeA{""I am A""}
    b := TypeB{""I am B""}

    doSomething(a)
    // I am A
    doSomething(b)
    // I am B
}


Playground 2
",37498781
122,37500585,"It turns out that using JSON instead of Gob for serialization avoids the error that I was encountering entirely. Other functions can handle passing into interfaces, etc.
",37498781
123,16455320,"No, calling StreamWriter's close method and calling the underlying writer's close method is exactly the same. It is only there so StreamWriter will implement the io.WriteCloser interface.

It is only because this method exists that the type can be used as an io.WriteCloser.
",16455200
124,26707708,"You are missing a \r\n between headers and the body. You are also missing a date and a message-ID header. Lots of spam filters will take missing those as a good sign of sloppy spam/virus mail. The same for not having a text-only alternate.

Sendgrid or mandrill might help get these things right by default.
",26706258
125,26709592,"You need to add a newline (\r\n) between the header and the body.

Also if you want an easy way to send emails in Go you can use Gomail (I'm the author):

package main

import (
    ""gopkg.in/gomail.v2""
)

func main() {
    m := gomail.NewMessage()
    m.SetHeader(""From"", ""test@withheld.com"")
    m.SetHeader(""To"", ""me@gmail.com"")
    m.SetHeader(""Subject"", ""Testing"")
    m.SetBody(""text/html"", `
      Testing 
`)

    d := gomail.NewPlainDialer(""smtp.example.com"", 587, ""user"", ""123456"")
    if err := d.DialAndSend(m); err != nil {
        panic(err)
    }
}

",26706258
126,38239471,"Have you included this line in the main function?

http.Handle(""/view/"", http.StripPrefix(""/view/"", http.FileServer(http.Dir(""view""))))


view is the name of the directory that has to be specified in FileServer function to allow read/write.(view directory has to be kept in the same directory where your binary is present)
",38238764
127,38240913,"I have solved the issue by giving absolute path of the html. For that I created a class in which the html are parsed

package htmltemplates

import (
""html/template""
""path/filepath""
)


And in the NewHandler method I removed 
     //Templates is used to store all Templates
    var Templates *template.Template

func init() {
filePrefix, _ := filepath.Abs(""./work/src/Project/view/html/"")       // path from the working directory
Templates = template.Must(template.ParseFiles(filePrefix + ""/first.html"")) 
...
//htmls must be specified here to parse it
}


And in the NewHandler I removed first 5 lines and instead gave

err := htmltemplates.Templates.ExecuteTemplate(w, ""first.html"", nil)


It is now working .But need a better solution if any
",38238764
128,18688962,"It's a struct tag. Libraries use these to annotate struct fields with extra information; in this case, the module encoding/xml uses these struct tags to denote which tags correspond to the struct fields.
",18688578
129,18340593,"From the docs, that is a type assertion:


  For an expression x of interface type and a type T, the primary expression


 x.(T)



  asserts that x is not nil and that the value stored in x is of type T. The notation x.(T) is called a type assertion. 

",18340411
130,18341047,"os.Create returns an error as second return value. The error itself is an interface type error interface { Error() string }. Any data type that happens to have a Error method will implement that interface and can be assigned.

In most cases, just printing the error is enough, but in this example, you would like to handle ENOSPC (no space left on device) explicitly. The os package returns an *os.PathError as error implementation in that case and if you want to access additional information about the error, i.e. everything beside the Error() string, method, you would have to convert it.

The statement e, ok := err.(*os.PathError) is a type assertion. It will check if the interface value err contains a *os.PathError as concrete type and will return that. If another type was stored in the interface (there might be other types that implement the error interface) then it will simply return the zero value and false, i.e. nil, false in that case.
",18340411
131,33848513,"While str1+str2 does return new (unrelated in terms of memory) string, append doesn't behave this way. For example append(str[0:i], str[i+1:]...) will destroy original content of str, overwriting str[i:] with str[i+1:]. This is because str[0:i] will have capacity to append str[i+1:] without allocating new buffer.

The solution would be to create a completely new array in every iteration. At least for str, as append(prefix, str[i]) is immune to this problem. For example:

for i := 0; i < n; i++ {
    var s []int
    s = append(s, str[0:i]...)
    s = append(s, str[i+1:]...)
    permutation(append(prefix, str[i]), s)
}


https://play.golang.org/p/lXwu39AA0V

More about slices and mechanism of append:

http://blog.golang.org/go-slices-usage-and-internals

https://blog.golang.org/slices
",33848258
132,17384108,"Apparently, it now is possible, but only under very precise set of circumstances.  More precisely, if you're writing for the Android platform.

The ""goandroid"" project on GitHub provides a set of patches that allows Go to build a shared library for specific use with the Android NDK.  See https://github.com/eliasnaur/goandroid
",1757090
133,32192400,"Go Execution Modes describes Building Go Packages as a shared library:

""In this mode a Go package, or set of packages, may be built as a shared library. A Go program that imports one or more of those Go packages may be linked against this shared library.  The shared library may be changed between the time the Go program is linked and the time it is run; the shared library that is available when the program starts is the one that will be used...

In the Go 1.5 release this is implemented for the linux-amd64 target only.  When using gccgo it is implemented for any supported target.""
",1757090
134,35060357,"This is possible now using -linkshared flag

What you need to do is to first run this command:

go install -buildmode=shared -linkshared  std


(Above code makes all common packages shareable!)
then 

go install  -buildmode=shared -linkshared userownpackage


finally when compiling your code you need to run:

go build -linkshared yourprogram


What the above those is now it rather than statically linking everything only dynamically links them and you will end up with much smaller compiled files. Just to give you an idea my ""hello.go"" file with static linking is 2.3MB while the same code using dynamic linking is just 12KB!
",1757090
135,38548852,"Possible now! I built a .so file using Go and then imported into python quite easily! Here is an articles that I liked: http://www.darkcoding.net/software/building-shared-libraries-in-go-part-1/
",1757090
136,33552288,"The only way to insert raw XML is to write it directly to the stream, os.Stdout in this case.

myxml := `foo`
enc := xml.NewEncoder(os.Stdout)
root := xml.StartElement{Name: xml.Name{Local: ""root""}}
enc.EncodeToken(root)
enc.Flush()
os.Stdout.WriteString(myxml)
enc.EncodeToken(root.End())
enc.Flush()


This is essentialy what happens if you use the innerxml struct tag, but that can only be done through a struct, and would give you one more set of tags representing the struct around your raw xml.
",33551110
137,43087472,"You need to install Cluster module of nodejs in order to take full advantage of CPU cores when running cpu-intensive code. 
",43087315
138,43087568,"Multiple processes will do. For 4 cpus/threads you need 4 Node.js processes to make use of them. That requires a workload that can be split between processes though. 

Node.js provides the Cluster module to distribute socket connections between multiple worker processes which may help in some workloads, but I doubt this would help any of the benchmark workloads. 
",43087315
139,43088966,"Node.js is indeed a single threaded process. However, you can make use of clustering to spawn multiple workers on multiple cores.

If you are not using PM2 for spawning the app, please consider using it. PM2 makes spawning workers on multiple cores super easy.


  pm2 start app.js -i max


This command will spawn workers on each available core.

Also, note that if you are using session/sockets then you might face some problems because of clustering.
",43087315
140,20789057,"go get already gets all the dependencies:


  Get downloads and installs the packages named by the import paths, along with their dependencies.


If you need more control consider vendoring your dependencies using a tool like godep.
",20788732
141,21719744,"An interface value packages up two pieces of data: (1) a type and (2) a value of that type.  On the subject of comparison, the spec says:


  Interface values are comparable. Two interface values are equal if they have identical dynamic types and equal dynamic values or if both have value nil.


So both pieces of data need to be equal for the interface values to be considered equal.

In your final example, interface{}(a) has a dynamic type of *int and a dynamic value of nil, while interface{}(nil) has a dynamic type of nil (i.e. no type set) and a dynamic value of nil.  Since the types do not match, the two values are not considered equal.
",21719484
142,13417405,"Check some ""is it time to stop"" flag in your loop right after the accept() call, then flip it from your main, then connect to your listening port to get server socket ""un-stuck"". This is very similar to the old ""self-pipe trick"".
",13417095
143,13417413,"Something among these lines might work in this case, I hope:

// Listen for incoming connections
func (es *EchoServer) serve() {
        for {
                conn, err := es.listen.Accept()
                if err != nil {
                    if x, ok := err.(*net.OpError); ok && x.Op == ""accept"" { // We're done
                            log.Print(""Stoping"")
                            break
                    }

                    log.Printf(""Accept failed: %v"", err)
                    continue
                }
                go es.respond(conn.(*net.TCPConn))
        }
        es.done <- true
}

",13417095
144,13419724,"I would handle this by using es.done to send a signal before it closes the connection.  In addition to the following code you'd need to create es.done with make(chan bool, 1) so that we can put a single value in it without blocking.

// Listen for incoming connections
func (es *EchoServer) serve() {
  for {
    conn, err := es.listen.Accept()
    if err != nil {
      select {
      case <-es.done:
        // If we called stop() then there will be a value in es.done, so
        // we'll get here and we can exit without showing the error.
      default:
        log.Printf(""Accept failed: %v"", err)
      }
      return
    }
    go es.respond(conn.(*net.TCPConn))
  }
}

// Stop the server by closing the listening listen
func (es *EchoServer) stop() {
  es.done <- true   // We can advance past this because we gave it buffer of 1
  es.listen.Close() // Now it the Accept will have an error above
}

",13417095
145,24225691,"Here's a simple way that's good enough for local development.

http://www.sergiotapia.me/how-to-stop-your-go-http-server/



package main

import (  
    ""net/http""
    ""os""

    ""github.com/bmizerany/pat""
)

var mux = pat.New()

func main() {  
    mux.Get(""/kill"", http.HandlerFunc(kill))
    http.Handle(""/"", mux)
    http.ListenAndServe("":8080"", nil)
}

func kill(w http.ResponseWriter, r *http.Request) {  
    os.Exit(0)
}

",13417095
146,26080002,"Your first assertion to *MyCar works fine

Here is a playground example to illustrate

Your second assertion to MyCar will fail since it's not a pointer.
",26079892
147,26080234,"To be able to modify the car you need to use a pointer to it (like you already did), however to make it more clear to others (and yourself)  you should define the interface method on the pointer:

type Drivable interface {
    Drive() string
}

type Car struct {
    name string
}

func (*Car) Drive() string {
    return ""rum rum""
}

type SpaceShip struct {
    name string
}

func (*SpaceShip) Drive() string {
    return ""sound spaceships makes when you drive / fly them""
}

func Drive(d Drivable) {
    switch d := d.(type) { // d now is the actual type
    case *Car:
        fmt.Println(""Got a car named"", d.name)
    case *SpaceShip:
        fmt.Println(""Got a spaceship named"", d.name)
    }
}


playground

I recommend going through Effective Go, and pay extra attention to the Interfaces And Methods section.
",26079892
