,PostId,Body,ParentId
283,23010085,"Can't you just wrap policy in an anonymous function that would do the conversion for you? Something like this:

func (s *SuperAgent) RedirectPolicy(policy func(req Request, via []Request) error) *SuperAgent {
   s.Client.CheckRedirect = func(r *http.Request, v []*http.Request) error {
       return policy(Request(r), []Request(v))
   }
   return s
}


I'm not actually sure you can convert the []*http.Request slice to a []Request, but if not, you could create a temporary slice and do the interface conversion one by one:

func (s *SuperAgent) RedirectPolicy(policy func(req Request, via []Request) error) *SuperAgent {
   s.Client.CheckRedirect = func(r *http.Request, v []*http.Request) error {
       vv := make([]Request, len(v))
       for i, r := range v {
           vv[i] = Request(r)
       }
       return policy(Request(r), vv)
   }
   return s
}


That should do it.
",23009221
284,23025720,"There is not. Go does not provide a logical exclusive-OR operator (i.e. XOR over booleans) and the bitwise XOR operator applies only to integers.

However, an exclusive-OR can be rewritten in terms of other logical operators. When re-evaluation of the expressions (X and Y) is ignored,

X xor Y -> (X || Y) && !(X && Y)


Or, more trivially as Jsor pointed out,

X xor Y  X != Y

",23025694
285,23144809,"As per http://golang.org/cmd/cgo/#hdr-Using_cgo_with_the_go_command


  When the Go tool sees that one or more Go files use the special import
  ""C"", it will look for other non-Go files in the directory and compile
  them as part of the Go package. Any .c, .s, or .S files will be
  compiled with the C compiler. Any .cc, .cpp, or .cxx files will be
  compiled with the C++ compiler.


So you can include the C library source in your repository and go will build it automatically. That page also explains how to pass build flags to the compilers and probably anything else you might need to know.
",23144556
286,23193925,"The below samples from the App Engine docs would indicate that all your delay tasks created via delay.Function#Call should go to the default queue, and thus be deletable via the admin interface. If not, I would call it bug.

In fact, our delay tasks went to the default queue, and we could delete them with the admin interface.

https://developers.google.com/appengine/docs/go/taskqueue/delay#Function.Call


  func (f *Function) Call(c appengine.Context, args ...interface{})


Call invokes a delayed function.


  f.Call(c, ...)


is equivalent to


  t, _ := f.Task(...)
  taskqueue.Add(c, t, """")


https://developers.google.com/appengine/docs/go/taskqueue/reference#Add


  func Add(c appengine.Context, task *Task, queueName string) (*Task, error)


Add adds the task to a named queue. An empty queue name means that the default queue will be used. Add returns an equivalent Task with defaults filled in, including setting the task's Name field to the chosen name if the original was empty.
",20380157
287,23211837,"To answer the question the in the title to post:


  Go does not use classes, but provides many of the same features:

* message passing with methods
* automatic message delegation via embedding
* polymorphism via interfaces
* namespacing via exports



From: http://nathany.com/good/

Solving the code you supplied, I will leave to some more learned Gopher
",23211648
288,23212996,"Here is a corrected version of your code (playground).  This isn't exactly Polymorphism, but the use of an interface is good Go style.

package main

import ""fmt""

type MyInterfacer interface {
    Get() int
    Set(i int)
}

type MyStruct struct {
    data int
}

func (this *MyStruct) Get() int {
    return this.data
}

func (this *MyStruct) Set(i int) {
    this.data = i
}

func main() {
    s := &MyStruct{123}
    fmt.Println(s.Get())

    s.Set(456)
    fmt.Println(s.Get())

    var mi MyInterfacer = s
    mi.Set(789)
    fmt.Println(mi.Get())
}

",23211648
289,23223156,"I once found this example of how to do polymorphism in Go:

http://play.golang.org/p/6Ip9scm4c3

package main

import ""fmt""

type Talker interface {
        Talk(words string)
}

type Cat struct {
        name string
}

type Dog struct {
        name string
}

func (c *Cat) Talk(words string) {
        fmt.Printf(""Cat "" + c.name + "" here: "" + words + ""\n"")
}

func (d *Dog) Talk(words string) {
        fmt.Printf(""Dog "" + d.name + "" here: "" + words + ""\n"")
}

func main() {
        var t1, t2 Talker

        t1 = &Cat{""Kit""}
        t2 = &Dog{""Doug""}

        t1.Talk(""meow"")
        t2.Talk(""woof"")
}

",23211648
290,23255749,"At the time I wrote the question, my function looked like the following:

(shown mostly to demonstrate its verbosity)

func loadModule(moduleName, fileRoot string) (module []byte) {
    if strings.HasSuffix(moduleName, "".md"") {
        module, err := readConvertMDFile(fileRoot + ""htdocs/md/"" + moduleName)
        if err != nil {
            log.Println(err)
        }
        return module
    } else if strings.HasSuffix(moduleName, "".html"") {
        module, err := ioutil.ReadFile(fileRoot + ""htdocs/html/"" + moduleName)
        if err != nil {
            log.Println(err)
        }
        return module
    } else if strings.HasSuffix(moduleName, "".js"") {
        module, err := ioutil.ReadFile(fileRoot + ""htdocs/js/"" + moduleName)
        if err != nil {
            log.Println(err)
        }
        return module
    } else if strings.HasSuffix(moduleName, "".css"") {
        module, err := ioutil.ReadFile(fileRoot + ""htdocs/css/"" + moduleName)
        if err != nil {
            log.Println(err)
        }
        return module
    } else {
        module = []byte{}
        return
    }
}


This uses my suggested solution 1. It has a lot of repeated code (I'm still something of a beginner). If I instead use suggested solution 2 (but not in the way I originally thought of it) by putting var err error at the top of then function, the code is improved in two ways:

func loadModule(moduleName, fileRoot string) (module []byte) {
    var err error
    switch {
    case strings.HasSuffix(moduleName, "".md""):
        module, err = readConvertMDFile(fileRoot + ""htdocs/md/"" + moduleName)
    case strings.HasSuffix(moduleName, "".html""):
        module, err = ioutil.ReadFile(fileRoot + ""htdocs/html/"" + moduleName)
    case strings.HasSuffix(moduleName, "".js""):
        module, err = ioutil.ReadFile(fileRoot + ""htdocs/js/"" + moduleName)
    case strings.HasSuffix(moduleName, "".css""):
        module, err = ioutil.ReadFile(fileRoot + ""htdocs/css/"" + moduleName)
    default:
        module = []byte{}
    }
    if err != nil {
            log.Println(err)
        }
    return
}


There are no shadowed variables any more, and both the error logging and the return can be moved out of each if statement, resulting in much clearer code.

There may well be a way to improve on this. EDIT: ...and there is, following @ANisus' suggestion, the if-else chain has been replaced with a switch statement.
",23255748
291,23256051,"I always use your suggested solution 2 - add an extra var statement.

func loadModule(moduleName, fileRoot string) (module []byte) {
    var err error
    if strings.HasSuffix(moduleName, "".md"") {
        module, err = readConvertMDFile(fileRoot + ""htdocs/md/"" + moduleName)
        if err != nil {
            log.Println(err)
        }
        return
    } else {
        // no need for this as module will be nil if it isn't written to
        // a nil slice is perfectly legal and has len()=0
        // and can be appended to etc
        // module = []byte{}
        return
    }
}


Option 2 is the most efficient solution too.  Remember that go returns all values on the stack so a named return value is equivalent to a stack allocated variable.

If in option 1 or option 3 you don't have a naked return, then there is an implicit module = module or module = moduleT statement in there anyway.

Unfortunately variable shadowing is something which bites every Go programmer after a while. I'd quite like the compiler to disallow all shadowing within a function as it is a source of real bugs.
",23255748
292,23258993,"The commit you've highlighted was from February last year, which is from before the Go 1.1 release.  It also references issue 4435, which is tagged Go1.1.

I'm not sure what people did to get around the restriction previously (if it was indeed possible), but for the last two released versions of the language, there has been no need to employ work arounds.  I've made use of the ability in a number of my projects without incident.
",23252387
293,23363971,"See also the fmt package:

n := int64(123)
fmt.Printf(""%b"", n)  // 1111011

",13870845
294,23501877,"The fluctuations are likely due to the amount of garbage your program is creating that the garbage collector has to eventually collect. The frequency of the fluctuation is going to depend on how much / how often you are creating garbage and when the garbage collector collects it.

Whether a variable is allocated to the stack or the heap is determined by the compiler. Generally pointers, maps, and slices can be allocated to the heap, but this only happens if the compiler's escape analysis determines that a variable escapes. Anything that is allocated to the heap will need to be garbage collected.

Even though Go handles the stack vs heap details, creating as little garbage as possible can be of great benefit. You can read about an extreme case where the garbage collector paused for 10 seconds. The Go garbage collector isn't perfect, but it is improving. The more it improves less you'll have to worry about it. But you should at least be aware of it.

You can run the following to determine what the compiler will allocate to the heap:

go build -gcflags=-m program.go


You may be surprised by what actually gets allocated to the heap. For example, even if you use a bytes.Buffer locally it still gets allocated to the heap, due to bytes.Buffer.buf being re-sliced. Regardless of whether that's supposed to happen or not, there may be situations where you think you're not creating any garbage, but in reality you are.
",21064426
295,23506978,"I had tried a hell lot for weeks.

This one worked

Setting up Go development environment on Ubuntu, and how to fix $GOPATH / $GOROOT

Steps

mkdir ~/go


Set $GOPATH in .bashrc,

export GOPATH=~/go
export PATH=$PATH:$GOPATH/bin

",20628918
296,23563534,"response, error := http.Get(""http://another.service.com/image.jpg"")

if error != nil {
    // handle error
}

_, error = http.Post(""http://max.com/upimg"", ""image/jpg"", response.Body)

if error != nil {
    // handle error
}


If you need to post multipart you'll have to encode the response's Body;

buffer := bytes.NewBuffer(nil)

encoder := multipart.NewWriter(buffer)

field, error := encoder.CreateFormField(""image"") // Set ""image"" to correct field name

if error != nil {
    // handle error
}

_, error = io.Copy(field, response.Body) 

if error != nil {
    // handle error
}

// and then Post buffer instead of response.Body


Remember to set the correct Content-Type header in your POST request (e.g. http.Post's second argument) to something like:

""multipart/form-data; boundary="" + encoder.Boundary()

",23561379
297,23656689,"float64 and int are different types, but conversions are allowed under specific circumstances. (http://golang.org/ref/spec#Conversions)

Your literal 5 in the code is an untyped constant (http://golang.org/ref/spec#Constants), and the proper type is determined by the expression during compilation.

Simply use float64(len(test_scores))
",23656621
298,23656874,"This lines

fmt.Printf(""%T\n"", total)
fmt.Printf(""%T\n"", 5)
fmt.Printf(""%T\n"", 5.0)
fmt.Printf(""%T\n"", len(test_scores))


prints

float64
int
float64
int


Maybe compiler perceives 5 as 5.0.. Anyway you should use conversion to float64.
",23656621
299,23658470,"When you write 5 directly in the source-code that's called a constant. Same goes for writing true. The only difference is that the former is an untyped constant and the latter a typed constant.

The difference lies in that there's no ambiguity about what type true should have – it'll always be bool but in the case of 5 that's not so obvious and depends on the context.

The Go compiler will figure out what type to give the constant on compilation. The details of this are described in Go's language specification.

Edit:

I realized that there's a mistake in my answer: true is in fact also untyped according to the spec because it may be utilized anywhere where a type deriving from bool is expected. That means:

type MyBool bool

func DoNothing(b MyBool) {}

DoNothing(true) // true is coerced to MyBool


The answer is still valid, though. The distinction between typed and untyped constants holds.
",23656621
300,23747151,"As an answer and a follow-up of comments I received on the first post, I developed  Indenter, a small proof of concept based on the idea proposed of a service discovery daemon (I use etcd instead of ZooKeepr for simplicity however).

I wrote an article about it and release the code if someone may be interested one day:

Indenter: a scalable, fault-tolerant, distributed web service copying the go playground architecture.
",23664069
301,23760913,"Change filter to ""Phone ="", ...
",23755985
302,23783295,"There is a Google developped library called JimFS for creating an in-memory File System using the Java NIO it's open source under the Apache 2 License and available on GitHub 
it is very easy to use

try (FileSystem fs = Jimfs.newFileSystem(Configuration.unix())) {
  Path foo = fs.getPath(""/foo"");
  Files.createDirectory(foo);

  Path hello = foo.resolve(""hello.txt""); // /foo/hello.txt
  Files.write(hello, ImmutableList.of(""hello world""), StandardCharsets.UTF_8);

  // Close the FileSystem when you're done with it so it can be garbage collected.
}

",15643388
303,24200239,"I would modify the Unzip function from https://gist.github.com/hnaohiro/4572580 to the following:

package main

import (
    ""archive/zip""
    ""io""
    ""log""
    ""os""
    ""path/filepath""
)

func unzipFile(f *zip.File, dest string) error {
    rc, err := f.Open()
    if err != nil {
        return err
    }
    defer rc.Close()

    path := filepath.Join(dest, f.Name)
    if f.FileInfo().IsDir() {
        err := os.MkdirAll(path, f.Mode())
        if err != nil {
            return err
        }
    } else {
        f, err := os.OpenFile(
            path, os.O_WRONLY|os.O_CREATE|os.O_TRUNC, f.Mode())
        if err != nil {
            return err
        }
        defer f.Close()

        _, err = io.Copy(f, rc)
        if err != nil {
            return err
        }
    }
    return nil
}

func Unzip(src, dest string) error {
    r, err := zip.OpenReader(src)
    if err != nil {
        return err
    }
    defer r.Close()

    for _, f := range r.File {
        err := unzipFile(f, dest)
        if err != nil {
            return err
        }
    }

    return nil
}

func main() {
    err := Unzip(""./sample.zip"", ""./out"")
    if err != nil {
        log.Fatal(err)
    }
}

",24197011
304,24211313,"Remember go build also defaults to static linking so for an apples to apples comparison you should give gccgo the -static or -static-libgo option.
",15073027
305,24292325,"just rename your .go files. The compiler is trying to write to 'client' but 'client' is already taken by the directory.

$ tree
.
├── client
│   └── main.go
└── server
    └── main.go

2 directories, 4 files


And/Or create a script that outputs them with a different name go build -o client client/main.go
",24292133
306,24313458,"Using rsa_test.go as a base I managed to create a small end to end decryption program.
From the informations you provided is hard to tell where the error is, but I hope reading this program you can find the bug yourself. Probably you don't need to provide a Reader in the DecryptOAEP. 

http://play.golang.org/p/7VVCHJOB7R

package main

import (
    ""bytes""
    ""crypto/rsa""
    ""crypto/sha1""
    ""log""
    ""math/big""
)

func main() {
    sha1 := sha1.New()
    n := new(big.Int)
    d := new(big.Int)

    rsa_modulus := ""a8b3b284af8eb50b387034a860f146c4919f318763cd6c5598c8ae4811a1e0abc4c7e0b082d693a5e7fced675cf4668512772c0cbc64a742c6c630f533c8cc72f62ae833c40bf25842e984bb78bdbf97c0107d55bdb662f5c4e0fab9845cb5148ef7392dd3aaff93ae1e6b667bb3d4247616d4f5ba10d4cfd226de88d39f16fb""
    rsa_d := ""53339cfdb79fc8466a655c7316aca85c55fd8f6dd898fdaf119517ef4f52e8fd8e258df93fee180fa0e4ab29693cd83b152a553d4ac4d1812b8b9fa5af0e7f55fe7304df41570926f3311f15c4d65a732c483116ee3d3d2d0af3549ad9bf7cbfb78ad884f84d5beb04724dc7369b31def37d0cf539e9cfcdd3de653729ead5d1""

    n.SetString(rsa_modulus, 16)
    d.SetString(rsa_d, 16)
    public := rsa.PublicKey{n, 65537}
    d.SetString(rsa_d, 16)
    private := new(rsa.PrivateKey)
    private.PublicKey = public
    private.D = d

    seed := []byte{0x18, 0xb7, 0x76, 0xea, 0x21, 0x06, 0x9d, 0x69,
        0x77, 0x6a, 0x33, 0xe9, 0x6b, 0xad, 0x48, 0xe1, 0xdd,
        0xa0, 0xa5, 0xef,
    }
    randomSource := bytes.NewReader(seed)

    in := []byte(""Hello World"")

    encrypted, err := rsa.EncryptOAEP(sha1, randomSource, &public, in, nil)
    if err != nil {
        log.Println(""error: %s"", err)
    }

    plain, err := rsa.DecryptOAEP(sha1, nil, private, encrypted, nil)
    if err != nil {
        log.Println(""error: %s"", err)
    }

    log.Println(string(plain))
}

",24311575
307,24421402,"In Go, the source code is also used to generate documentation. Examples are not meant for testing but rather for the documentation. By having compiled examples, you can make sure they are working properly for anyone using them.

Examples found in the standard libraries can be run directly in the browser when using golang.org to browse the documentation. Godoc.org instead links your example code directly to play.golang.org where you can try it out.

As an example or Example usage, see:  http://golang.org/pkg/sort/
",24421326
308,24426137,"Your Goroutine doesn't have enough time to execute, as the main function exits after printing Done!.

You need to do something to make the program wait for the Goroutine.

The easiest way is to add a time.Sleep() to the end. 

package main

import (
    ""fmt""
    ""time""
)

func main() {

    messages := make(chan string, 3)

    messages <- ""one""
    messages <- ""two""
    messages <- ""three""

    go func(m *chan string) {
        fmt.Println(""Entering the goroutine..."")
        for {
            fmt.Println(<-*m)
        }
    }(&messages)
    time.Sleep(5 * time.Second)
    fmt.Println(""Done!"")
}



  Entering the goroutine...
  one
  two
  three
  Done!


Playground

While this works, it's recommended to use channels, or functions from the sync package, in addition to goroutines, to synchronize concurrent code.

Example:

package main

import (
    ""fmt""
)

func main() {

    messages := make(chan string, 3)
    go func(m chan string) {
        defer close(m)
        fmt.Println(""Entering the goroutine..."")
        messages <- ""one""
        messages <- ""two""
        messages <- ""three""
    }(messages)
    for message := range messages {
        fmt.Println(""received"", message)
    }
    fmt.Println(""Done!"")
}



  Entering the goroutine...
  received one
  received two
  received three
  Done!


Playground
",24425987
309,24426151,"The fact is that your goroutine starts, but is ended before doing anything because your program stop right after printing Done!: execution of goroutines is independant of the main program, but will be stopped at the same than the program. So basically, you need some process to make the program wait for them. It could be another channel waiting for a number of messages, a sync.WaitGroup, or other tricks. 

You should read the excellent post about concurrency in go in the golang blog.
",24425987
310,24491458,"You can assign to os.Stdin, os.Stdout, and os.Stderr.

import ""os""

os.Stdin, err = os.OpenFile(""input.txt"",
    os.RDONLY | os.O_CREATE, 0666)
os.Stdout, err = os.OpenFile(""output.txt"",
    os.O_WRONLY | os.O_CREATE | os.O_TRUNC, 0666)

",24491325
311,24519448,"godoc is very picky regarding the names, your Example function name needs to correlate with an actual function name, type name or other. See http://golang.org/pkg/testing/#hdr-Examples for reference.

Example of godoc exmaple: https://godoc.org/github.com/creack/multio#example-Multiplexer--ReadWriter, code: https://github.com/creack/multio/blob/master/example_test.go

You will notice, that the Example are called ExampleMultiplexer_simple  ExampleMultiplexer_readWriter. This is because I wanted two example, I could have simply use ExampleMultiplexer. This works because I have a type called (exactly) Multiplexer. If you have a function, you can do the same, but the name needs to match.

When using a suffixe, it is very important that the suffix begins with a lowercase, otherwise godoc will discard it.

So to answer your question: yes you can use arbitrary name, but you still need to follow the godoc style of ExampleTypeName_suffix (lower case suffix first letter)
",24519347
312,24640489,"Just use go run or go run *.go you are running/compiling only main.go the other files are not included.
",24640352
313,24643072,"You should, preferably, be using go build - to build a binary which you can then run as ./example. 

Go operates on packages, not files, and go run is ultimately just a convenience to be used when testing examples or simple programs (it builds the binary and discards it, effectively).
",24640352
314,24703382,"jpeg.Encode can't procede, because it's blocked writing to the pipe (pipes don't buffer).

You either need to buffer the encoded image, or run the Encode and http request concurrently.

// make sure to buffer this channel, so the goroutine can exit if we return early
errChan := make(chan error, 1)

r, w := io.Pipe()
go func() {
    errChan <- jpeg.Encode(w, img, &jpeg.Options{80})
}()

req, err := http.NewRequest(""PUT"", myUrl, r)
if err != nil {
    return nil, err
}
err := http.DefaultClient.Do(req)
if err != nil {
    return nil, err
}

// check for an encoding error
err := <-errChan
if err != nil {
    return nil, err
}

",24702774
315,24703499,"Just use a buffer

var w bytes.Buffer

jpeg.Encode(&w, img, &jpeg.Options{80})

req, e := http.NewRequest(""PUT"", myUrl, &w)
if e != nil {
    log.Fatal(e)
}
http.DefaultClient.Do(req)

",24702774
316,24706229,"You could use interface{}, for example :

type JSONDoc struct {
    Count   int           `json:""count""`
    Objects []interface{} `json:""objects""`
}

func main() {
    doc := JSONDoc{Count: 2}
    doc.Objects = append(doc.Objects, &ObjectA{""A""}, &ObjectB{""B""}) 
    b, err := json.MarshalIndent(&doc, """", ""\t"")
    fmt.Println(string(b), err)
}


playground
",24706034
317,24762569,"You're not using pointers throughout. Start off with a Registry of type:

type Registry []*Broker


and work from there

Working example

As far as debugging tricks, this was my process:


Value isn't being changed, so something is being copied by value
Notice that Registry is type []Broker, but we want to modify Brokers, so it needs to be a pointer
Change type Registry to []*Broker
Keep attempting to compile, letting the compiler tell me every place we are using a value where we need a pointer (woohoo fast compile times and static typing)

",24762418
318,24775499,"According to http://golang.org/doc/effective_go.html#defer:


  The arguments to the deferred function (which include the receiver if the function is a method) are evaluated when the defer executes, not when the call executes. Besides avoiding worries about variables changing values as the function executes, this means that a single deferred call site can defer multiple function executions.


So argument of defer function (trace(""b"") in your case) evaluates first
",24775306
319,24777143,"Simplifying,

package main

import ""fmt""

func trace(s string) string {
    fmt.Println(""entering:"", s)
    return s
}

func un(s string) {
    fmt.Println(""leaving:"", s)
}

func b() {
    defer un(trace(""b""))
    fmt.Println(""in b"")
}

func main() {
    b()
}


Output:

entering: b
in b
leaving: b


Since ""arguments to deferred functions are evaluated when the defer executes"", the 

defer un(trace(""b""))


statement in function b is, using explicit scope, equivalent to

{
    unarg := trace(""b"")
    defer un(unarg)
}


Therefore, equivalently,

package main

import ""fmt""

func trace(s string) string {
    fmt.Println(""entering:"", s)
    return s
}

func un(s string) {
    fmt.Println(""leaving:"", s)
}

func b() {
    {
        unarg := trace(""b"")
        defer un(unarg)
    }
    fmt.Println(""in b"")
}

func main() {
    b()
}


Output:

entering: b
in b
leaving: b


Equivalently, for your complete example,

package main

import ""fmt""

func trace(s string) string {
    fmt.Println(""entering:"", s)
    return s
}

func un(s string) {
    fmt.Println(""leaving:"", s)
}

func a() {
    {
        unarg := trace(""a"")
        defer un(unarg)
    }
    fmt.Println(""in a"")
}

func b() {
    {
        unarg := trace(""b"")
        defer un(unarg)
    }
    fmt.Println(""in b"")
    a()
}

func main() {
    b()
}


Output:

entering: b
in b
entering: a
in a
leaving: a
leaving: b

",24775306
320,24838866,"The second form is mainly for grouping several constant declarations.

If you have only one constant, the first form is enough.

for instance archive/tar/reader.go:

const maxNanoSecondIntSize = 9


But in archive/zip/struct.go:

// Compression methods.
const (
        Store   uint16 = 0
        Deflate uint16 = 8
)


That doesn't mean you have to group all constants in one const (): when you have constants initialized by iota (successive integer), each block counts.
See for instance cmd/yacc/yacc.go

// flags for state generation
const (
    DONE = iota
    MUSTDO
    MUSTLOOKAHEAD
)

// flags for a rule having an action, and being reduced
const (
    ACTFLAG = 1 << (iota + 2)
    REDFLAG
)




dalu adds in the comments:


  it can also be done with import, type, var, and more than once.


It is true, but you will find iota only use in a constant declaration, and that would force you to define multiple const () blocks if you need multiple sets of consecutive integer constants.
",24838846
321,24845867,"You cannot do such stuff. The slive does not contain the variables but their values, so you cannot get their name. Just use a map.
",24836696
322,24849574,"instead of working with the variable names, you might work with a slice with (string converted) pointers to the variables to reach your original aim:

package main

import ""fmt""
import ""unsafe""
import ""strconv""

func castStr(v *string) string {
    return fmt.Sprint(uintptr(unsafe.Pointer(v)))
}

func uncastStr(s string) string {
    p, _ := strconv.ParseInt(s, 10, 64)
    return *((*string)(unsafe.Pointer(uintptr(p))))
}

func main() {
    onevar := ""something""
    other := ""something else""
    sa := []string{castStr(&onevar), castStr(&other)}

    for _, v := range sa {
        fmt.Printf(""{{%s}}\n"", v)
        fmt.Printf(""%v\n"", uncastStr(v))
    }

    //for _, v := range sa {
    //  vName := fmt.Sprintf(""{{%s}}"", v)
    //  msg = strings.Replace(msg, vName, uncastStr(v) -1)
    //}
}


(Don't see a problem working with unsafe here because any casting is not being based of uncontrolled content and unsafe.Pointer is only used for reading. 
Attention!: Have in mind that pointer-values might vary between program runs. Thus, replacing the templates {{xxx}} in a second run of the program might fail. Moreover: that scenario (second run) might be ""unsafe"" since unrelated memory might be assessed.) 
",24836696
323,24854488,"Yes, in the flag package documentation, it says that one of the possible command line flag syntaxes is -flag.  You should try making a boolean flag with the Bool or BoolVar functions and see if it works the expected way.
",24854410
324,24863769,"From the documentation:


  When execution begins, $ is set to the data argument passed to Execute, that is, to the starting value of dot.


Therefore, you can use this:

{{range .notes}}
    {{$.Email}} {{.sf}}
{{end}}

Email {{.Email}}


(Note the dollar sign inside the range)

Playground link: http://play.golang.org/p/XiQFcGJEyR

Side note: Next time try to provide proper code and a better explanation. As it stands, I think I've answered this, but I cannot be sure. Your code doesn't compile - for example, type names are wrong/mixed with members and you have unexported fields so they cannot be accessed by the templates.
",24863585
325,24877796,"You just need to dereference the pointer (so you're not iterating over a pointer - you're iterating over a slice):

for _, chicken := range *chickens {
    // ...
}


Playground link: http://play.golang.org/p/NBv9sooqEV
",24877566
326,24877925,"There are few problems with your code.


You're returning a pointer to a reflect.Value, 99% sure that's not what you're trying to achive.
You're not dereferencing the slice like Simon mentioned.
Slices are pointer types, if you're returning *[]interface{} for performance reasons, you're actually hurting not helping.


So let's rewrite the code and optimize it! (it's late night SO, time to party):

// pass the size to preallocate the slice, also return the correct slice type.
func GetaDynamiclyTypedSlice(ptrItemType interface{}, size int) (col []interface{}) {
    col = make([]interface{}, size)
    itemtyp := reflect.TypeOf(ptrItemType).Elem()
    for i := range col { //prettier than for i := 0; etc etc
        item := reflect.New(itemtyp)
        item.Elem().FieldByName(""Weight"").SetFloat(rand.ExpFloat64())
        col[i] = item.Interface() //this is the magic word, return the actual item, not reflect.Value
    }
    return
}


playground
",24877566
327,24954530,"According to your code .Data is array or slice. It does not have GetId() method
",24952983
328,24958024,"problem is that i needed to make instance of my struct like this 

var warehouse = new(models.Warehouse) // works


instead of

var warehouse models.Warehouse // fails

",24952983
329,24958673,"You can't use + on a slice, however you can use append:

 ioutil.WriteFile(""testOutput.txt"", append(contents, cnvrtUserProfile), 0x777)

",24958569
330,24980225,"You will need to look at the following options and see if it works for you :


Looking at the large file size, you should consider using Google Cloud Storage for the file. You can use the command line utilities that GCS provides to upload your file to your bucket. Once uploaded, you can look at using the JSON API directly to work with the file and import it into your datastore layer. Take a look at the following: https://developers.google.com/storage/docs/json_api/v1/json-api-go-samples
If this is like a one time import of a large file, another option could be spinning up a Google Compute VM, writing an App there to read from GCS and pass on the data via smaller chunks to a Service running in App Engine Go, that can then accept and persist the data. 

",24977231
331,24983086,"func main() {
    http.Handle(""/"", http.FileServer(http.Dir(""static"")))
    http.ListenAndServe("":4747"", nil)
}


You don't need static/home, just static.

FileServer is using directory listing and since you don't have an index.html in /static, the directory content is shown instead.

A quick fix would be to just rename home.html to index.html. This would allow you to access index.html through http://localhost:4747/ and edit.html with http://localhost:4747/edit.html.

There's no need to use html/template if you only need to serve static files.

But a clean solution depends on what you are actually trying to do.
",24980927
332,25002758,"You could write a custom io.Reader that you feed to json.Decoder and that will pre-read your json file and skip that specific field.

The other option is to write your own decoder, more complicated and messy.

//edit it seemed like a fun exercise, so here goes:

type IgnoreField struct {
    io.Reader
    Field string
    buf   bytes.Buffer
}

func NewIgnoreField(r io.Reader, field string) *IgnoreField {
    return &IgnoreField{
        Reader: r,
        Field:  field,
    }
}
func (iF *IgnoreField) Read(p []byte) (n int, err error) {
    if n, err = iF.Reader.Read(p); err != nil {
        return
    }
    s := string(p)
    fl := `""` + iF.Field + `""`
    if i := strings.Index(s, fl); i != -1 {
        l := strings.LastIndex(s[0:i], "","")
        if l == -1 {
            l = i
        }
        iF.buf.WriteString(s[0:l])

        s = s[i+1+len(fl):]
        i = strings.Index(s, `""`)
        if i != -1 {
            s = s[i+1:]
        }
        for {
            i = strings.Index(s, `""`) //end quote
            if i != -1 {
                s = s[i+1:]
                fmt.Println(""Skipped"")
                break
            } else {
                if n, err = iF.Reader.Read(p); err != nil {
                    return
                }
                s = string(p)
            }
        }
        iF.buf.WriteString(s)
    }
    ln := iF.buf.Len()
    if ln >= len(p) {
        tmp := iF.buf.Bytes()
        iF.buf.Reset()
        copy(p, tmp[0:len(p)])
        iF.buf.Write(p[len(p):])
        ln = len(p)
    } else {
        copy(p, iF.buf.Bytes())
        iF.buf.Reset()
    }
    return ln, nil
}

func main() {
    type MyStruct struct {
        Field1 string
        Field2 string
    }
    fi, err := os.Open(""myJSONFile.json"")
    if err != nil {
         os.Exit(2)
    }
    // create an instance and populate
    var mystruct MyStruct
    err := json.NewDecoder(NewIgnoreField(fi, ""Field3"")).Decode(&mystruct)
    if err != nil {
        fmt.Println(err)
    }
    fmt.Println(mystruct)
}


playground
",25002575
333,25012943,"If you're only interested in writing a simple server that serves static content and not just as a learning experience I'd take a look at Martini (http://martini.codegangsta.io/).

The quintessential Martini app to serve static files from a folder named 'public' would be:

package main

import (
    ""github.com/go-martini/martini""
)

func main() {
    m := martini.Classic()
    m.Run()
}


to add a new static folder called 'static' to the list of static folders searched for content is also simple:

package main

import (
    ""github.com/go-martini/martini""
)

func main() {
    m := martini.Classic()
    m.Use(martini.Static(""static"")) // serve from the ""static"" directory as well
    m.Run()
}


Martini provides lots more functionality as well, such as session, template rendering, route handlers etc...

We're using Martini in production here and have been more than happy with it and it's surrounding infrastructure.
",24980927
334,25028189,"Not a the solution I hoped for, but I ended up splitting the large files into 32MB pieces, uploading each to blob storage, then parsing each in a task.

It aint' pretty. But it took less time than the other options. 
",24977231
335,25094332,"You need to use Format for this. time.RFC1123Z is just a layout string.

t := time.Now()
s := t.Format(time.RFC1123Z) // Format t to a string using the given layout
fmt.Println(s)

",25094243
336,25181475,"
  Is the best way to compare Foods to not use map[Food]bool and instead use something like map[FoodKey], where any struct that satsifies Food provides a FoodKey() comparisonStruct method that returns a struct meant strictly for comparison?


I suspect it is a better approach, considering:


comparing interface is slow (issue 6105)
(and that supposes comparison operators are defined: see Map Types)
using an Equaler (as in this thread) isn't easy
you might need to distinguish between the actual types included in the interface instances you are comparing.

",25180509
